#      #  decima  averageinterpolat    tre #days 
 1963 101963.792   315.99    315.99    319     -1
 1963 111963.875   317.12    317.12  319.1     -1
 1963 121963.958   318.31    318.31 319.25     -1
 1964  11964.042   319.57    319.57 319.67     -1
 1964  21964.125   -99.99    320.07 319.61     -1
 1964  31964.208   -99.99    320.73 319.55     -1
 1964  41964.292   -99.99    321.77 319.48     -1
 1964  51964.375   322.25    322.25 319.42     -1
 1964  61964.458   321.89    321.89 319.69     -1
 1964  71964.542   320.44    320.44 319.58     -1
 1964  81964.625    318.7     318.7 319.81     -1
 1964  91964.708    316.7     316.7 319.56     -1
 1964 101964.792   316.79    316.79 319.78     -1
 1964 111964.875   317.79    317.79 319.72     -1
 1964 121964.958   318.71    318.71 319.59     -1
 1965  11965.042   319.44    319.44 319.48     -1
 1965  21965.125   320.44    320.44 319.97     -1
 1965  31965.208   320.89    320.89 319.65     -1
 1965  41965.292   322.13    322.13  319.8     -1
 1965  51965.375   322.16    322.16 319.36     -1
 1965  61965.458   321.87    321.87 319.65     -1
 1965  71965.542   321.39    321.39 320.51     -1
 1965  81965.625   318.81    318.81 319.93     -1
 1965  91965.708   317.81    317.81 320.68     -1
 1965 101965.792    317.3     317.3 320.36     -1
 1965 111965.875   318.87    318.87 320.87     -1
 1965 121965.958   319.42    319.42 320.26     -1
 1966  11966.042   320.62    320.62 320.63     -1
 1966  21966.125   321.59    321.59  321.1     -1
 1966  31966.208   322.39    322.39 321.16     -1
 1966  41966.292   323.87    323.87 321.51     -1
 1966  51966.375   324.01    324.01 321.18     -1
 1966  61966.458   323.75    323.75 321.52     -1
 1966  71966.542   322.39    322.39 321.49     -1
 1966  81966.625   320.37    320.37  321.5     -1
 1966  91966.708   318.64    318.64 321.54     -1
 1966 101966.792    318.1     318.1 321.18     -1
 1966 111966.875   319.79    319.79 321.84     -1
 1966 121966.958   321.08    321.08 321.95     -1
 1967  11967.042   322.07    322.07 322.07     -1
 1967  21967.125    322.5     322.5 321.94     -1
 1967  31967.208   323.04    323.04 321.72     -1
 1967  41967.292   324.42    324.42 322.05     -1
 1967  51967.375      325       325 322.27     -1
 1967  61967.458   324.09    324.09 321.94     -1
 1967  71967.542   322.55    322.55 321.66     -1
 1967  81967.625   320.92    320.92 322.04     -1
 1967  91967.708   319.31    319.31 322.19     -1
 1967 101967.792   319.31    319.31 322.36     -1
 1967 111967.875   320.72    320.72 322.78     -1
 1967 121967.958   321.96    321.96 322.86     -1
 1968  11968.042   322.57    322.57 322.55     -1
 1968  21968.125   323.15    323.15 322.56     -1
 1968  31968.208   323.89    323.89 322.59     -1
 1968  41968.292   325.02    325.02 322.73     -1
 1968  51968.375   325.57    325.57 322.87     -1
 1968  61968.458   325.36    325.36  323.2     -1
 1968  71968.542   324.14    324.14 323.25     -1
 1968  81968.625   322.03    322.03 323.15     -1
 1968  91968.708   320.41    320.41 323.31     -1
 1968 101968.792   320.25    320.25 323.32     -1
 1968 111968.875   321.31    321.31 323.32     -1
 1968 121968.958   322.84    322.84 323.69     -1
 1969  11969.042      324       324 323.98     -1
 1969  21969.125   324.42    324.42 323.89     -1
 1969  31969.208   325.64    325.64 324.41     -1
 1969  41969.292   326.66    326.66 324.35     -1
 1969  51969.375   327.34    327.34 324.57     -1
 1969  61969.458   326.76    326.76 324.63     -1
 1969  71969.542   325.88    325.88 325.08     -1
 1969  81969.625   323.67    323.67  324.8     -1
 1969  91969.708   322.38    322.38 325.28     -1
 1969 101969.792   321.78    321.78 324.84     -1
 1969 111969.875   322.85    322.85 324.78     -1
 1969 121969.958   324.11    324.11 324.88     -1
 1970  11970.042   325.03    325.03 325.04     -1
 1970  21970.125   325.99    325.99 325.42     -1
 1970  31970.208   326.87    326.87 325.69     -1
 1970  41970.292   328.13    328.13 325.86     -1
 1970  51970.375   328.07    328.07 325.27     -1
 1970  61970.458   327.66    327.66 325.52     -1
 1970  71970.542   326.35    326.35 325.51     -1
 1970  81970.625   324.69    324.69 325.76     -1
 1970  91970.708    323.1     323.1 325.93     -1
 1970 101970.792   323.16    323.16 326.15     -1
 1970 111970.875   323.98    323.98 325.96     -1
 1970 121970.958   325.13    325.13 326.06     -1
 1971  11971.042   326.17    326.17 326.26     -1
 1971  21971.125   326.68    326.68 326.09     -1
 1971  31971.208   327.18    327.18 325.94     -1
 1971  41971.292   327.78    327.78 325.47     -1
 1971  51971.375   328.92    328.92 326.11     -1
 1971  61971.458   328.57    328.57 326.41     -1
 1971  71971.542   327.34    327.34 326.46     -1
 1971  81971.625   325.46    325.46 326.49     -1
 1971  91971.708   323.36    323.36 326.18     -1
 1971 101971.792   323.57    323.57 326.58     -1
 1971 111971.875    324.8     324.8 326.82     -1
 1971 121971.958   326.01    326.01 327.02     -1
 1972  11972.042   326.77    326.77 326.86     -1
 1972  21972.125   327.63    327.63 327.05     -1
 1972  31972.208   327.75    327.75 326.52     -1
 1972  41972.292   329.72    329.72 327.41     -1
 1972  51972.375   330.07    330.07 327.21     -1
 1972  61972.458   329.09    329.09 326.94     -1
 1972  71972.542   328.05    328.05 327.24     -1
 1972  81972.625   326.32    326.32 327.37     -1
 1972  91972.708   324.93    324.93 327.73     -1
 1972 101972.792   325.06    325.06 328.05     -1
 1972 111972.875    326.5     326.5  328.5     -1
 1972 121972.958   327.55    327.55 328.56     -1
 1973  11973.042   328.54    328.54 328.58     -1
 1973  21973.125   329.56    329.56 328.87     -1
 1973  31973.208    330.3     330.3 328.99     -1
 1973  41973.292    331.5     331.5 329.12     -1
 1973  51973.375   332.48    332.48  329.6     -1
 1973  61973.458   332.07    332.07 329.96     -1
 1973  71973.542   330.87    330.87 330.09     -1
 1973  81973.625   329.31    329.31 330.43     -1
 1973  91973.708   327.51    327.51 330.43     -1
 1973 101973.792   327.18    327.18 330.23     -1
 1973 111973.875   328.16    328.16 330.17     -1
 1973 121973.958   328.64    328.64 329.66     -1
 1974  11974.042   329.35    329.35 329.44     -1
 1974  21974.125   330.71    330.71 330.11     -1
 1974  31974.208   331.48    331.48 330.19     -1
 1974  41974.292   332.65    332.65 330.25     -1
 1974  51974.375   333.19    333.19 330.25     15
 1974  61974.458   332.12    332.12 329.93     27
 1974  71974.542   330.99    330.99  330.2     31
 1974  81974.625   329.17    329.17 330.31     31
 1974  91974.708   327.41    327.41 330.35     29
 1974 101974.792   327.21    327.21 330.29     29
 1974 111974.875   328.34    328.34 330.33     29
 1974 121974.958    329.5     329.5 330.47     31
 1975  11975.042   330.68    330.68 330.81     31
 1975  21975.125   331.41    331.41 330.86     28
 1975  31975.208   331.85    331.85 330.49     26
 1975  41975.292   333.29    333.29 330.77     30
 1975  51975.375   333.91    333.91 330.94     30
 1975  61975.458    333.4     333.4 331.18     29
 1975  71975.542   331.74    331.74 330.92     27
 1975  81975.625   329.88    329.88 331.06     31
 1975  91975.708   328.57    328.57 331.54     30
 1975 101975.792   328.36    328.36 331.46     17
 1975 111975.875   329.33    329.33 331.39     25
 1975 121975.958   -99.99    330.59  331.6      1
 1976  11976.042   331.66    331.66 331.82     25
 1976  21976.125   332.75    332.75 332.19     29
 1976  31976.208   333.46    333.46 331.99     29
 1976  41976.292   334.78    334.78 332.24     25
 1976  51976.375   334.78    334.78 331.86     31
 1976  61976.458   334.06    334.06 331.74     25
 1976  71976.542   332.95    332.95 332.06     21
 1976  81976.625   330.64    330.64 331.87     31
 1976  91976.708   328.96    328.96 331.94     28
 1976 101976.792   328.77    328.77 331.92     30
 1976 111976.875   330.18    330.18 332.33     26
 1976 121976.958   331.65    331.65 332.69     24
 1977  11977.042   332.69    332.69 332.75     29
 1977  21977.125   333.23    333.23  332.6     26
 1977  31977.208   334.97    334.97 333.36     29
 1977  41977.292   336.03    336.03 333.39     29
 1977  51977.375   336.82    336.82 333.87     30
 1977  61977.458    336.1     336.1 333.76     25
 1977  71977.542   334.79    334.79 333.96     28
 1977  81977.625   332.53    332.53 333.92     30
 1977  91977.708   331.19    331.19 334.27     27
 1977 101977.792   331.21    331.21 334.43     30
 1977 111977.875   332.35    332.35 334.59     28
 1977 121977.958   333.47    333.47 334.48     31
 1978  11978.042    335.1     335.1 335.11     26
 1978  21978.125   335.26    335.26 334.58     28
 1978  31978.208   336.61    336.61 334.95     30
 1978  41978.292   337.77    337.77 335.11     28
 1978  51978.375      338       338 335.05     30
 1978  61978.458   337.98    337.98  335.6     27
 1978  71978.542   336.48    336.48 335.68     31
 1978  81978.625   334.37    334.37 335.88     31
 1978  91978.708   332.33    332.33 335.49     24
 1978 101978.792   332.41    332.41 335.66     31
 1978 111978.875   333.76    333.76 336.01     28
 1978 121978.958   334.83    334.83 335.79     31
 1979  11979.042   336.21    336.21 336.23     31
 1979  21979.125   336.65    336.65 335.94     27
 1979  31979.208   338.13    338.13  336.4     29
 1979  41979.292   338.94    338.94 336.21     24
 1979  51979.375      339       339 336.01     20
 1979  61979.458    339.2     339.2 336.79     30
 1979  71979.542    337.6     337.6 336.78     29
 1979  81979.625   335.56    335.56  337.1     29
 1979  91979.708   333.93    333.93 337.17     26
 1979 101979.792   334.12    334.12 337.44     28
 1979 111979.875   335.26    335.26 337.54     30
 1979 121979.958   336.78    336.78 337.76     24
 1980  11980.042    337.8     337.8 337.95     30
 1980  21980.125   338.28    338.28 337.73     28
 1980  31980.208   340.04    340.04 338.43     31
 1980  41980.292   340.86    340.86 338.21     30
 1980  51980.375   341.47    341.47 338.45     31
 1980  61980.458   341.26    341.26 338.79     30
 1980  71980.542   339.34    339.34 338.48     26
 1980  81980.625   337.45    337.45 338.92     24
 1980  91980.708    336.1     336.1 339.27     26
 1980 101980.792   336.05    336.05 339.32     29
 1980 111980.875   337.21    337.21 339.38     27
 1980 121980.958   338.29    338.29 339.23     27
 1981  11981.042   339.36    339.36 339.41     31
 1981  21981.125   340.51    340.51 339.89     28
 1981  31981.208   341.57    341.57 339.98     31
 1981  41981.292   342.56    342.56 339.93     30
 1981  51981.375   343.01    343.01 339.98     31
 1981  61981.458   342.49    342.49 340.02     28
 1981  71981.542   340.68    340.68 339.81     31
 1981  81981.625   338.49    338.49 339.97     28
 1981  91981.708   336.92    336.92 340.17     30
 1981 101981.792   337.12    337.12 340.44     31
 1981 111981.875   338.59    338.59 340.76     30
 1981 121981.958    339.9     339.9 340.81     28
 1982  11982.042   340.92    340.92 341.03     30
 1982  21982.125   341.69    341.69 341.06     27
 1982  31982.208   342.85    342.85 341.21     21
 1982  41982.292   343.92    343.92  341.3      9
 1982  51982.375   344.67    344.67 341.63     31
 1982  61982.458   343.78    343.78 341.33     29
 1982  71982.542   342.23    342.23 341.45     28
 1982  81982.625   340.11    340.11 341.61     27
 1982  91982.708   338.32    338.32 341.53     26
 1982 101982.792   338.39    338.39 341.72     30
 1982 111982.875   339.48    339.48 341.62     28
 1982 121982.958   340.88    340.88 341.77     31
 1983  11983.042   341.64    341.64 341.79     31
 1983  21983.125   342.87    342.87  342.3     27
 1983  31983.208   343.59    343.59 342.04     30
 1983  41983.292   345.25    345.25 342.63     26
 1983  51983.375   345.96    345.96  342.8     29
 1983  61983.458   345.52    345.52 343.03     25
 1983  71983.542   344.15    344.15 343.41     30
 1983  81983.625   342.25    342.25 343.72     28
 1983  91983.708   340.17    340.17 343.34     27
 1983 101983.792    340.3     340.3 343.63     31
 1983 111983.875   341.53    341.53 343.66     29
 1983 121983.958   343.07    343.07 343.97     26
 1984  11984.042   344.05    344.05 344.15     31
 1984  21984.125   344.77    344.77 344.21     29
 1984  31984.208   345.46    345.46    344     23
 1984  41984.292   -99.99    346.77 344.17      2
 1984  51984.375   347.55    347.55 344.35     27
 1984  61984.458   346.98    346.98 344.49     25
 1984  71984.542   345.55    345.55 344.82     29
 1984  81984.625    343.2     343.2 344.67     24
 1984  91984.708   341.35    341.35 344.54     27
 1984 101984.792   341.68    341.68 344.99     28
 1984 111984.875   343.06    343.06 345.16     28
 1984 121984.958   344.54    344.54 345.42     28
 1985  11985.042   345.25    345.25 345.35     29
 1985  21985.125   346.06    346.06 345.51     26
 1985  31985.208   347.66    347.66 346.27     28
 1985  41985.292    348.2     348.2 345.64     27
 1985  51985.375   348.92    348.92 345.75     31
 1985  61985.458    348.4     348.4 345.94     30
 1985  71985.542   346.66    346.66 345.86     28
 1985  81985.625   344.85    344.85 346.22     27
 1985  91985.708    343.2     343.2 346.32     27
 1985 101985.792   343.08    343.08 346.36     27
 1985 111985.875    344.4     344.4 346.53     29
 1985 121985.958   345.82    345.82 346.75     29
 1986  11986.042   346.54    346.54 346.56     26
 1986  21986.125   347.13    347.13 346.59     26
 1986  31986.208   348.05    348.05 346.71     31
 1986  41986.292   349.77    349.77 347.21     30
 1986  51986.375   350.53    350.53 347.39     30
 1986  61986.458    349.9     349.9 347.47     24
 1986  71986.542   348.11    348.11  347.3     26
 1986  81986.625   346.09    346.09 347.49     29
 1986  91986.708   345.01    345.01 348.16     25
 1986 101986.792   344.47    344.47 347.71     30
 1986 111986.875   345.86    345.86 347.99     30
 1986 121986.958   347.15    347.15 348.06     30
 1987  11987.042   348.38    348.38 348.31     30
 1987  21987.125    348.7     348.7 348.01     28
 1987  31987.208   349.72    349.72 348.31     27
 1987  41987.292   351.32    351.32 348.77     30
 1987  51987.375   352.14    352.14 349.03     31
 1987  61987.458   351.61    351.61 349.23     29
 1987  71987.542   349.91    349.91  349.2     28
 1987  81987.625   347.84    347.84 349.34     27
 1987  91987.708   346.52    346.52 349.71     29
 1987 101987.792   346.65    346.65 349.88     30
 1987 111987.875   347.96    347.96 350.07     27
 1987 121987.958   349.18    349.18 350.07     30
 1988  11988.042   350.38    350.38 350.36     29
 1988  21988.125   351.68    351.68 351.01     27
 1988  31988.208   352.24    352.24 350.76     30
 1988  41988.292   353.66    353.66    351     30
 1988  51988.375   354.18    354.18 350.99     31
 1988  61988.458   353.68    353.68  351.3     29
 1988  71988.542   352.58    352.58 351.94     30
 1988  81988.625   350.66    350.66 352.19     27
 1988  91988.708   349.03    349.03 352.22     29
 1988 101988.792   349.08    349.08 352.34     31
 1988 111988.875   350.15    350.15 352.29     27
 1988 121988.958   351.44    351.44 352.36     30
 1989  11989.042   352.89    352.89 352.83     31
 1989  21989.125   353.24    353.24 352.55     28
 1989  31989.208    353.8     353.8 352.36     30
 1989  41989.292   355.59    355.59 352.93     30
 1989  51989.375   355.89    355.89 352.65     31
 1989  61989.458    355.3     355.3 352.88     30
 1989  71989.542   353.98    353.98 353.33     31
 1989  81989.625   351.53    351.53 353.11     29
 1989  91989.708   350.02    350.02 353.27     28
 1989 101989.792   350.29    350.29 353.53     30
 1989 111989.875   351.44    351.44  353.6     30
 1989 121989.958   352.84    352.84 353.78     28
 1990  11990.042   353.79    353.79 353.74     30
 1990  21990.125   354.88    354.88  354.2     28
 1990  31990.208   355.65    355.65 354.21     31
 1990  41990.292   356.27    356.27 353.66     29
 1990  51990.375   357.29    357.29  354.1     30
 1990  61990.458   356.32    356.32 353.92     30
 1990  71990.542   354.89    354.89 354.27     29
 1990  81990.625   352.89    352.89 354.51     30
 1990  91990.708   351.28    351.28 354.53     27
 1990 101990.792   351.59    351.59 354.81     31
 1990 111990.875   353.05    353.05  355.1     29
 1990 121990.958   354.27    354.27 355.12     30
 1991  11991.042   354.87    354.87 354.85     29
 1991  21991.125   355.68    355.68 355.01     28
 1991  31991.208   357.06    357.06 355.58     27
 1991  41991.292   358.51    358.51 355.88     30
 1991  51991.375   359.09    359.09 355.94     31
 1991  61991.458    358.1     358.1 355.75     30
 1991  71991.542   356.12    356.12 355.51     29
 1991  81991.625   353.89    353.89  355.5     31
 1991  91991.708    352.3     352.3 355.58     30
 1991 101991.792   352.32    352.32 355.55     31
 1991 111991.875   353.79    353.79 355.78     30
 1991 121991.958   355.07    355.07 355.89     31
 1992  11992.042   356.17    356.17 356.12     30
 1992  21992.125   356.93    356.93 356.23     29
 1992  31992.208   357.82    357.82 356.28     29
 1992  41992.292      359       359  356.3     30
 1992  51992.375   359.55    359.55 356.33     31
 1992  61992.458   359.32    359.32 356.92     30
 1992  71992.542   356.85    356.85 356.27     30
 1992  81992.625   354.91    354.91 356.61     30
 1992  91992.708   352.93    352.93 356.27     29
 1992 101992.792   353.31    353.31 356.57     30
 1992 111992.875   354.27    354.27 356.32     30
 1992 121992.958   355.53    355.53 356.37     31
 1993  11993.042   356.86    356.86 356.83     28
 1993  21993.125   357.27    357.27 356.43     28
 1993  31993.208   358.36    358.36  356.7     31
 1993  41993.292   359.27    359.27  356.6     30
 1993  51993.375   360.19    360.19    357     31
 1993  61993.458   359.52    359.52 357.09     30
 1993  71993.542   357.42    357.42 356.83     27
 1993  81993.625   355.46    355.46 357.14     28
 1993  91993.708    354.1     354.1 357.45     26
 1993 101993.792   354.12    354.12 357.46     30
 1993 111993.875    355.4     355.4 357.53     30
 1993 121993.958   356.84    356.84 357.76     31
 1994  11994.042   358.22    358.22 358.13     27
 1994  21994.125   358.98    358.98 358.15     27
 1994  31994.208   359.91    359.91 358.25     30
 1994  41994.292   361.32    361.32 358.57     30
 1994  51994.375   361.68    361.68 358.44     30
 1994  61994.458    360.8     360.8 358.39     30
 1994  71994.542   359.39    359.39 358.79     31
 1994  81994.625   357.42    357.42 359.12     31
 1994  91994.708   355.63    355.63 359.05     30
 1994 101994.792   356.09    356.09  359.5     31
 1994 111994.875   357.56    357.56 359.72     30
 1994 121994.958   358.87    358.87 359.75     31
 1995  11995.042   359.87    359.87 359.76     31
 1995  21995.125   360.79    360.79 359.98     28
 1995  31995.208   361.77    361.77 360.19     30
 1995  41995.292   363.23    363.23 360.56     30
 1995  51995.375   363.77    363.77 360.61     29
 1995  61995.458   363.22    363.22 360.82     30
 1995  71995.542    361.7     361.7 361.03     31
 1995  81995.625   359.11    359.11 360.74     30
 1995  91995.708   358.11    358.11 361.48     30
 1995 101995.792   357.97    357.97 361.34     31
 1995 111995.875    359.4     359.4 361.54     30
 1995 121995.958   360.61    360.61 361.49     30
 1996  11996.042   362.04    362.04 361.84     31
 1996  21996.125   363.17    363.17 362.29     29
 1996  31996.208   364.17    364.17 362.55     31
 1996  41996.292   364.51    364.51 361.81     29
 1996  51996.375   365.16    365.16  362.1     31
 1996  61996.458   364.93    364.93 362.64     30
 1996  71996.542   363.53    363.53 362.83     31
 1996  81996.625   361.38    361.38 362.99     30
 1996  91996.708    359.6     359.6 363.03     28
 1996 101996.792   359.54    359.54 362.91     31
 1996 111996.875   360.84    360.84 362.99     30
 1996 121996.958   362.18    362.18 363.05     31
 1997  11997.042   363.04    363.04 362.85     31
 1997  21997.125   364.09    364.09 363.28     28
 1997  31997.208   364.47    364.47 362.86     31
 1997  41997.292   366.25    366.25 363.59     29
 1997  51997.375   366.69    366.69 363.76     30
 1997  61997.458   365.59    365.59 363.39     28
 1997  71997.542   364.34    364.34 363.63     26
 1997  81997.625    362.2     362.2 363.78     27
 1997  91997.708   360.31    360.31 363.69     29
 1997 101997.792   360.71    360.71 364.01     31
 1997 111997.875   362.44    362.44 364.51     29
 1997 121997.958   364.33    364.33 365.12     31
 1998  11998.042   365.18    365.18 365.01     30
 1998  21998.125   365.98    365.98 365.18     27
 1998  31998.208   367.13    367.13  365.5     31
 1998  41998.292   368.61    368.61    366     30
 1998  51998.375   369.49    369.49  366.6     30
 1998  61998.458   368.95    368.95 366.73     30
 1998  71998.542   367.74    367.74 367.05     30
 1998  81998.625   365.79    365.79 367.37     31
 1998  91998.708   364.01    364.01 367.34     29
 1998 101998.792   364.35    364.35 367.63     31
 1998 111998.875   365.52    365.52 367.58     23
 1998 121998.958   367.08    367.08 367.85     26
 1999  11999.042   368.12    368.12 367.92     27
 1999  21999.125   368.98    368.98 368.18     23
 1999  31999.208    369.6     369.6    368     25
 1999  41999.292   370.96    370.96 368.44     30
 1999  51999.375   370.77    370.77 367.95     30
 1999  61999.458   370.33    370.33 368.14     30
 1999  71999.542   369.28    369.28  368.6     30
 1999  81999.625   366.86    366.86 368.42     30
 1999  91999.708   364.94    364.94 368.24     28
 1999 101999.792   365.35    365.35 368.62     31
 1999 111999.875   366.68    366.68 368.68     29
 1999 121999.958   368.04    368.04 368.72     29
 2000  12000.042   369.25    369.25 369.06     27
 2000  22000.125    369.5     369.5 368.79     23
 2000  32000.208   370.56    370.56 369.04     31
 2000  42000.292   371.82    371.82 369.29     29
 2000  52000.375   371.51    371.51 368.64     29
 2000  62000.458   371.71    371.71 369.49     29
 2000  72000.542   369.85    369.85 369.18     28
 2000  82000.625    368.2     368.2 369.78     28
 2000  92000.708   366.91    366.91 370.19     30
 2000 102000.792   366.99    366.99 370.22     31
 2000 112000.875   368.33    368.33 370.29     25
 2000 122000.958   369.67    369.67 370.31     30
 2001  12001.042   370.52    370.52 370.36     29
 2001  22001.125   371.49    371.49 370.77     28
 2001  32001.208   372.53    372.53 370.97     29
 2001  42001.292   373.37    373.37 370.79     30
 2001  52001.375   373.82    373.82 370.92     25
 2001  62001.458   373.18    373.18 370.97     28
 2001  72001.542   371.57    371.57 370.94     30
 2001  82001.625   369.63    369.63 371.21     30
 2001  92001.708   368.16    368.16 371.41     30
 2001 102001.792   368.42    368.42 371.65     31
 2001 112001.875   369.69    369.69  371.7     27
 2001 122001.958   371.18    371.18 371.89     31
 2002  12002.042   372.45    372.45 372.23     29
 2002  22002.125   373.14    373.14 372.26     27
 2002  32002.208   373.93    373.93 372.22     27
 2002  42002.292      375       375 372.33     30
 2002  52002.375   375.65    375.65 372.74     31
 2002  62002.458    375.5     375.5 373.29     30
 2002  72002.542      374       374 373.36     31
 2002  82002.625   371.83    371.83 373.47     31
 2002  92002.708   370.66    370.66 374.01     29
 2002 102002.792   370.51    370.51 373.85     31
 2002 112002.875    372.2     372.2 374.33     30
 2002 122002.958   373.71    373.71  374.5     30
 2003  12003.042   374.87    374.87 374.63     31
 2003  22003.125   375.62    375.62 374.75     27
 2003  32003.208   376.48    376.48 374.79     31
 2003  42003.292   377.74    377.74 375.02     27
 2003  52003.375    378.5     378.5 375.47     31
 2003  62003.458   378.18    378.18 375.95     29
 2003  72003.542   376.72    376.72 376.16     28
 2003  82003.625   374.32    374.32 375.98     26
 2003  92003.708    373.2     373.2 376.51     28
 2003 102003.792    373.1     373.1 376.45     30
 2003 112003.875   374.64    374.64 376.83     25
 2003 122003.958   375.93    375.93 376.74     30
 2004  12004.042      377       377 376.79     31
 2004  22004.125   377.87    377.87 377.01     27
 2004  32004.208   378.73    378.73 377.06     30
 2004  42004.292   380.41    380.41 377.65     29
 2004  52004.375   380.63    380.63 377.51     28
 2004  62004.458   379.56    379.56 377.28     26
 2004  72004.542   377.61    377.61 377.03     28
 2004  82004.625   376.15    376.15 377.85     19
 2004  92004.708   374.11    374.11 377.49     16
 2004 102004.792   374.44    374.44  377.8     31
 2004 112004.875   375.93    375.93 378.13     27
 2004 122004.958   377.45    377.45  378.3     31
 2005  12005.042   378.47    378.47 378.21     31
 2005  22005.125   379.76    379.76 378.95     27
 2005  32005.208   381.14    381.14 379.63     27
 2005  42005.292    382.2     382.2 379.54     30
 2005  52005.375   382.47    382.47 379.33     31
 2005  62005.458    382.2     382.2 379.87     30
 2005  72005.542   380.78    380.78 380.17     30
 2005  82005.625   378.73    378.73 380.38     30
 2005  92005.708   376.66    376.66 379.98     30
 2005 102005.792   376.98    376.98 380.29     14
 2005 112005.875   378.29    378.29 380.47     24
 2005 122005.958   379.92    379.92 380.75     29
 2006  12006.042   381.35    381.35 381.11     26
 2006  22006.125   382.16    382.16 381.34     25
 2006  32006.208   382.66    382.66 381.11     30
 2006  42006.292   384.73    384.73 382.02     27
 2006  52006.375   384.98    384.98 381.82     29
 2006  62006.458   384.09    384.09 381.79     29
 2006  72006.542   382.38    382.38 381.82     27
 2006  82006.625   380.45    380.45  382.1     28
 2006  92006.708   378.92    378.92 382.21     29
 2006 102006.792   379.16    379.16 382.48     25
 2006 112006.875   380.18    380.18 382.38     30
 2006 122006.958   381.79    381.79 382.65     31
 2007  12007.042   382.93    382.93 382.74     23
 2007  22007.125   383.81    383.81 382.95     21
 2007  32007.208   384.56    384.56 382.92     31
 2007  42007.292    386.4     386.4 383.58     28
 2007  52007.375   386.58    386.58 383.34     31
 2007  62007.458   386.05    386.05 383.77     30
 2007  72007.542   384.49    384.49 383.99     31
 2007  82007.625      382       382 383.69     30
 2007  92007.708    380.9     380.9 384.25     25
 2007 102007.792   381.14    381.14 384.48     30
 2007 112007.875   382.42    382.42 384.64     30
 2007 122007.958   383.89    383.89 384.81     28
 2008  12008.042   385.44    385.44 385.26     31
 2008  22008.125   385.73    385.73 384.91     28
